"","X","Time","PopBio","Temp","Time_units","PopBio_units","Species","Medium","Rep","Citation","ID"
"4291",340,0.0543029852321205,3.43673819908438,20,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",304
"4292",341,0.054343183611121,2.32562559723834,20,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",304
"4293",342,0.0543565830707878,2.04175791813701,20,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",304
"4294",343,0.0350730856778202,2.87514727350086,20,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",304
"4295",344,0.0181294689291654,1.94658806569841,20,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",304
"4296",345,0.00684544895727081,1.33931096317057,20,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",304
"4297",346,0,2.21842589764984,20,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",304
"4298",347,0.0169804652627383,2.29064718190779,20,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",304
"4299",348,0.923032980018365,8277.71940774853,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4300",349,0.903745399668276,11847.2835850701,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4301",350,0.922903067362381,27151.7357484672,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4302",351,0.999985762996604,12009.0631787596,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4303",352,1,10543.2275357464,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4304",353,0.825525523387836,14670.5041884085,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4305",354,0.710084781355219,9332.16763191028,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4306",355,0.711268232262473,11161.0282053472,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4307",356,0.664337730194549,12524.0964619741,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4308",357,0.653528285366495,10646.560669329,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4309",358,0.634272738274048,11368.7424535476,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4310",359,0.616216658717673,12541.073210373,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4311",360,0.613780351511614,16538.7302056569,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4312",361,0.576522113625524,11956.9171093145,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4313",362,0.61985065383438,9985.12181507995,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4314",363,0.537998562062657,15278.967772816,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4315",364,0.53434143181543,23710.7679305617,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4316",365,0.53925853686316,9076.89069810446,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4317",366,0.518817759238036,8237.31113376437,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4318",367,0.518856910997374,5758.54422556499,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4319",368,0.499537297389645,11046.5275038623,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4320",369,0.470686010008614,9094.42890246534,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4321",370,0.465905936118566,6786.24092107852,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4322",371,0.452651285957331,8252.6681418297,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4323",372,0.459853430050042,9552.3148984861,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4324",373,0.457422461720257,11997.0718264577,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4325",374,0.459817837541554,13226.5782867673,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4326",375,0.418911367535362,13679.8535706439,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4327",376,0.402104585026944,9884.3582452971,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4328",377,0.393670940140519,11079.4967999191,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4329",378,0.382859715687041,9573.04079204375,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4330",379,0.382905985948077,6270.60393592518,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4331",380,0.382916663700625,5687.32056547436,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4332",381,0.363705607243786,4043.31156314558,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4333",382,0.344467856405583,3669.19560536382,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4334",383,0.344448280525915,4388.41050971875,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4335",384,0.354129442834872,2606.43791802478,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4336",385,0.281954954121257,2447.1582719795,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4337",386,0.284407277956136,1602.84713353758,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4338",387,0.282029698389083,1235.52181815315,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4339",388,0.288057289701663,1102.32149224058,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4340",389,0.267604054698566,1121.05067883048,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4341",390,0.270038582279201,864.021859703348,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4342",391,0.270049260031749,783.651677242349,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4343",392,0.265244271385759,734.368638994958,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4344",393,0.226804362217839,436.759700914837,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4345",394,0.243643177983897,450.993770216158,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4346",395,0.248473081385829,383.214801269501,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4347",396,0.226843513977177,305.330224003965,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4348",397,0.199202371884766,235.524975650467,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4349",398,0.189633325977548,142.258874900325,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4350",399,0.188446315819446,122.882937030605,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4351",400,0.189670698111461,101.081935664172,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4352",401,0.20893870258188,84.4698743896692,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4353",402,0.181285103111497,73.0192934311469,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4354",403,0.171664448066971,70.7003230851177,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4355",404,0.169286868499918,54.4978930893734,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
"4356",405,0.152440934232163,56.3273740192448,25,"Hours","N","Lactobaciulus plantarum","MRS",1,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.",305
